"234353","-0.02","-0.65","0.76","-1.35","-1.28","0.10"
"234353","-0.01","-0.66","0.75","-1.22","-1.15","0.12"
"234353","-0.01","-0.67","0.74","-1.08","-1.03","0.12"
"234353","-0.00","-0.67","0.74","-0.94","-0.92","0.11"
"234353","0.01","-0.68","0.73","-0.78","-0.82","0.11"
"234353","0.01","-0.69","0.73","-0.70","-0.77","0.12"
"234353","0.01","-0.69","0.72","-0.63","-0.74","0.09"
"234353","0.02","-0.69","0.72","-0.56","-0.64","0.07"
"234353","0.02","-0.70","0.72","-0.44","-0.58","0.07"
"234353","0.03","-0.70","0.71","-0.32","-0.49","0.09"
"234353","0.03","-0.70","0.71","-0.18","-0.40","0.10"
"234353","0.03","-0.70","0.71","-0.03","-0.29","0.09"
"234353","0.03","-0.70","0.71","0.14","-0.16","0.06"
"234353","0.03","-0.70","0.71","0.33","-0.03","0.03"
"234353","0.03","-0.70","0.72","0.47","0.12","0.01"
"234353","0.03","-0.69","0.72","0.50","0.23","-0.01"
"234354","0.03","-0.69","0.72","0.50","0.33","-0.03"
"234354","0.02","-0.69","0.73","0.53","0.45","-0.05"
"234354","0.02","-0.68","0.73","0.60","0.57","-0.06"
"234354","0.02","-0.68","0.74","0.68","0.70","-0.08"
"234354","0.01","-0.67","0.74","0.74","0.76","-0.09"
"234354","0.01","-0.67","0.75","0.80","0.76","-0.07"
"234354","0.00","-0.66","0.75","0.84","0.74","-0.05"
"234354","-0.00","-0.65","0.76","0.87","0.80","-0.04"
"234354","-0.01","-0.65","0.76","0.98","0.84","-0.06"
"234354","-0.02","-0.64","0.77","1.14","0.89","-0.07"
"234354","-0.02","-0.63","0.78","1.28","0.96","-0.14"
"234354","-0.03","-0.62","0.79","1.34","1.03","-0.20"
"234354","-0.04","-0.61","0.79","1.33","1.03","-0.24"
"234354","-0.04","-0.60","0.80","1.30","0.96","-0.26"
"234354","-0.05","-0.59","0.81","1.21","0.85","-0.25"
"234354","-0.05","-0.58","0.81","1.06","0.73","-0.24"
"234354","-0.06","-0.57","0.82","0.88","0.59","-0.23"
"234354","-0.06","-0.57","0.82","0.76","0.46","-0.22"
"234354","-0.06","-0.56","0.83","0.86","0.37","-0.19"
"234354","-0.06","-0.55","0.83","1.14","0.39","-0.15"
"234354","-0.06","-0.54","0.84","1.27","0.45","-0.16"
"234354","-0.07","-0.53","0.84","1.23","0.50","-0.19"
"234354","-0.07","-0.52","0.85","1.14","0.49","-0.22"
"234354","-0.07","-0.51","0.85","1.00","0.44","-0.27"
"234354","-0.08","-0.51","0.86","0.76","0.37","-0.29"
"234354","-0.08","-0.50","0.86","0.41","0.29","-0.26"
"234354","-0.08","-0.50","0.86","0.06","0.11","-0.17"
"234354","-0.08","-0.50","0.86","-0.23","-0.07","-0.05"
"234354","-0.08","-0.51","0.86","-0.40","-0.16","0.02"
"234354","-0.07","-0.51","0.86","-0.51","-0.18","0.06"
"234354","-0.07","-0.52","0.85","-0.56","-0.18","0.06"
